Transposon pos ChIP_R1 Input_R1 ChIP_R2 Input_R2 ChIP_R3 Input_R3 ChIP_R5 Input_R5 ChIP_CidGFP  Input_CidGFP
Jockey-3_DM	35	180445	392	186318	3921	29766	881	98788	214	232	8
Jockey-3_DM	36	177074	392	185593	3908	29583	880	97093	214	211	6
Jockey-3_DM	37	177193	392	185322	3908	29595	880	95452	214	216	6
Jockey-3_DM	38	171807	392	184704	3890	29434	876	94154	214	216	6
Jockey-3_DM	39	169870	392	183353	3859	29173	873	92823	214	198	5
Jockey-3_DM	40	171530	392	181408	3805	28834	864	91052	214	207	3
Jockey-3_DM	41	170687	392	180298	3779	28655	857	91052	214	231	4
Jockey-3_DM	42	171000	392	179145	3759	28487	853	91023	214	237	4
Jockey-3_DM	43	168755	367	176925	3703	28163	845	89000	214	355	11
Jockey-3_DM	44	162441	367	175919	3684	28008	843	88257	214	407	11
Jockey-3_DM	45	159380	359	173738	3649	27697	831	86084	214	414	11
Jockey-3_DM	46	157081	332	168935	3570	27002	810	82614	214	415	11
Jockey-3_DM	47	157016	332	167891	3555	26854	808	82616	214	414	11
Jockey-3_DM	48	154914	332	165659	3517	26583	804	81937	214	413	11
Jockey-3_DM	49	152661	333	160115	3431	25740	783	79061	214	388	10
Jockey-3_DM	50	147476	310	156750	3362	25344	774	77745	214	407	10
Jockey-3_DM	51	147250	309	155344	3335	25164	764	77628	214	409	10
Jockey-3_DM	52	143432	307	151243	3278	24603	749	75411	213	408	10
Jockey-3_DM	53	142208	307	149402	3234	24430	742	74175	195	414	10
Jockey-3_DM	54	137689	307	143197	3142	23440	718	69089	195	413	10
Jockey-3_DM	55	117190	305	127229	2899	20935	669	60921	194	376	11
Jockey-3_DM	56	116777	304	125058	2843	20629	659	59711	193	381	11
Jockey-3_DM	57	60963	113	64518	1680	9928	376	27484	10	372	10
Jockey-3_DM	58	57939	20	62377	1626	9656	365	25866	10	365	10
Jockey-3_DM	59	54602	19	57079	1466	8979	325	23540	8	365	10
Jockey-3_DM	60	54495	19	56543	1438	8904	319	23094	8	366	10
Jockey-3_DM	61	49093	19	51740	1358	8150	307	20009	3	348	10
Jockey-3_DM	62	46887	18	47494	1224	7570	285	19186	3	339	10
Jockey-3_DM	63	45075	13	47924	1254	7634	288	19228	6	298	8
Jockey-3_DM	64	48113	14	54599	1320	8635	305	22280	11	298	8
Jockey-3_DM	65	49949	15	57010	1360	8942	313	23443	11	292	8
Jockey-3_DM	66	51905	17	59039	1401	9175	322	24329	11	273	7
Jockey-3_DM	67	52841	16	59604	1391	9212	327	24282	11	266	7
Jockey-3_DM	68	53405	16	59360	1324	9125	316	24422	11	171	2
Jockey-3_DM	69	57992	16	63099	1360	9700	327	26421	11	122	2
Jockey-3_DM	70	52920	19	59630	1323	9081	317	24760	11	114	2
Jockey-3_DM	71	50248	19	59812	1306	9083	310	25899	11	86	2
Jockey-3_DM	72	32579	17	45896	1158	6758	264	20565	10	86	2
Jockey-3_DM	73	32180	17	42801	1062	6242	244	19293	10	85	2
Jockey-3_DM	74	31460	16	39870	703	5590	174	18424	10	84	2
Jockey-3_DM	75	34546	16	39862	691	5586	167	18966	10	68	1
Jockey-3_DM	76	34527	16	39930	677	5598	161	19402	10	66	1
Jockey-3_DM	77	28197	16	32215	583	4233	130	14846	10	67	1
Jockey-3_DM	78	28013	16	31925	577	4184	128	14768	10	45	1
Jockey-3_DM	79	49554	19	51258	1173	7711	275	22883	10	49	1
Jockey-3_DM	80	53198	20	61517	1353	8898	316	33817	4	25	0
Jockey-3_DM	81	56956	20	63460	1393	9141	319	34611	4	30	0
Jockey-3_DM	82	61931	20	70141	1509	10181	344	40559	10	29	0
Jockey-3_DM	83	63044	20	71452	1535	10339	353	40866	10	33	0
Jockey-3_DM	84	64878	20	72442	1555	10452	347	41750	9	44	0
Jockey-3_DM	85	64906	18	73414	1552	10564	340	42082	6	49	0
Jockey-3_DM	86	64949	18	74081	1555	10662	342	42831	6	96	2
Jockey-3_DM	87	65899	21	75463	1576	10861	352	43393	6	173	5
Jockey-3_DM	88	67959	21	79934	1805	11497	393	48978	8	179	5
Jockey-3_DM	89	67877	21	80734	1820	11609	397	50337	8	180	5
Jockey-3_DM	90	69668	21	83641	1855	12040	405	53323	8	183	5
Jockey-3_DM	91	73017	31	85206	1883	12221	411	55916	8	187	5
Jockey-3_DM	92	73339	31	86182	1905	12361	416	56564	46	199	5
Jockey-3_DM	93	74533	31	86768	1919	12423	419	56901	46	201	5
Jockey-3_DM	94	75610	30	87742	1939	12547	420	58328	49	211	6
Jockey-3_DM	95	76991	30	88478	1951	12633	424	58727	49	256	6
Jockey-3_DM	96	76988	29	88945	1979	12695	428	59239	50	277	6
Jockey-3_DM	97	76873	29	89878	2005	12796	435	59647	50	319	6
Jockey-3_DM	98	76485	29	91082	2033	12947	442	59784	50	319	6
Jockey-3_DM	99	76750	29	92231	2050	13035	446	60752	50	320	6
Jockey-3_DM	100	76696	29	92440	2060	13054	448	60692	50	320	6
Jockey-3_DM	101	74533	29	92361	2065	13053	447	60879	50	355	6
Jockey-3_DM	102	54169	16	71611	1861	9874	395	46495	86	367	6
Jockey-3_DM	103	51012	16	72612	1906	9948	408	46196	86	358	6
Jockey-3_DM	104	54105	16	79110	2001	10702	438	53071	86	354	6
Jockey-3_DM	105	52569	16	79088	2004	10649	432	54889	86	476	7
Jockey-3_DM	106	75342	29	98223	2196	13653	471	66474	86	592	7
Jockey-3_DM	107	75800	29	99056	2205	13742	473	66322	86	595	7
Jockey-3_DM	108	75910	29	99728	2215	13798	474	67139	86	595	7
Jockey-3_DM	109	76126	29	100134	2215	13859	477	67141	86	596	7
Jockey-3_DM	110	75871	29	99282	2204	13783	472	67095	86	597	7
Jockey-3_DM	111	76114	29	100402	2221	13909	474	67189	86	576	6
Jockey-3_DM	112	38688	27	59917	1760	8440	372	37392	45	441	3
Jockey-3_DM	113	81190	29	104026	2251	14315	491	70328	86	498	3
Jockey-3_DM	114	80617	29	100804	2214	13710	474	69717	86	496	3
Jockey-3_DM	115	74238	33	98471	2187	13341	463	67836	86	495	3
Jockey-3_DM	116	74913	33	98486	2191	13321	468	69238	86	490	3
Jockey-3_DM	117	77382	33	99055	2206	13403	473	69545	86	478	3
Jockey-3_DM	118	78593	36	100136	2220	13539	479	71368	86	477	3
Jockey-3_DM	119	78665	36	100798	2224	13632	479	71724	86	472	2
Jockey-3_DM	120	82841	36	101968	2248	13762	484	72394	86	450	2
Jockey-3_DM	121	85623	39	102480	2263	13810	490	75054	81	427	2
Jockey-3_DM	122	88005	38	102925	2273	13865	497	77115	81	398	2
Jockey-3_DM	123	86894	38	103871	2290	13983	504	80772	81	409	4
Jockey-3_DM	124	107569	38	119279	2438	16661	535	98560	81	508	5
Jockey-3_DM	125	108705	38	119750	2444	16720	534	101116	81	530	7
Jockey-3_DM	126	107743	38	121403	2483	16905	538	101461	81	461	7
Jockey-3_DM	127	107863	65	122752	2494	17033	541	100975	81	445	8
Jockey-3_DM	128	107921	65	123894	2513	17175	546	101277	81	440	8
Jockey-3_DM	129	108084	65	124808	2531	17279	549	103743	81	439	8
Jockey-3_DM	130	107918	65	124779	2526	17243	550	104148	81	287	7
Jockey-3_DM	131	107900	65	124890	2516	17274	553	104533	81	242	7
Jockey-3_DM	132	109752	65	126358	2536	17511	560	105777	81	249	7
Jockey-3_DM	133	116290	65	135274	2631	18927	595	110874	81	248	7
Jockey-3_DM	134	116340	65	136083	2643	18998	598	113833	116	242	7
Jockey-3_DM	135	117521	65	136594	2660	19053	604	115267	117	288	8
Jockey-3_DM	136	117729	65	137164	2675	19166	611	115682	117	289	7
Jockey-3_DM	137	108646	53	117911	2515	16098	574	101925	117	325	9
Jockey-3_DM	138	126931	66	138857	2702	19312	619	117927	117	563	11
Jockey-3_DM	139	128158	66	139876	2723	19435	627	119519	117	566	11
Jockey-3_DM	140	128492	66	140555	2774	19532	635	119512	114	565	11
Jockey-3_DM	141	130382	66	140744	2775	19560	636	119816	114	565	11
Jockey-3_DM	142	130292	66	140683	2777	19555	632	119751	114	565	11
Jockey-3_DM	143	130383	66	140874	2774	19580	634	120188	114	565	11
Jockey-3_DM	144	125686	66	138162	2752	19196	629	118736	114	567	11
Jockey-3_DM	145	127127	66	138182	2767	19205	633	117292	114	564	11
Jockey-3_DM	146	123932	67	138112	2764	19203	630	117688	114	701	13
Jockey-3_DM	147	123950	67	138505	2755	19261	628	117963	114	685	13
Jockey-3_DM	148	123902	67	139235	2758	19368	630	118658	114	682	14
Jockey-3_DM	149	123465	67	139998	2759	19504	634	118865	114	676	12
Jockey-3_DM	150	126157	69	144819	2816	20019	645	122264	114	654	12
Jockey-3_DM	151	126240	69	146460	2854	20204	648	124502	114	711	13
Jockey-3_DM	152	126253	123	147566	2878	20344	651	125859	114	1333	25
Jockey-3_DM	153	126270	123	148836	2902	20510	655	125735	114	1342	25
Jockey-3_DM	154	126570	123	149944	2931	20661	657	125918	114	1347	25
Jockey-3_DM	155	127259	123	151058	2973	20802	669	127023	114	1346	26
Jockey-3_DM	156	126369	123	152223	2996	20958	677	128346	114	1355	26
Jockey-3_DM	157	126400	123	152790	3003	21023	683	129078	114	1359	26
Jockey-3_DM	158	127446	123	153068	3008	21033	681	128738	114	1363	26
Jockey-3_DM	159	129777	123	154000	3028	21122	687	129035	114	1386	27
Jockey-3_DM	160	130821	123	155286	3073	21183	696	130330	114	1342	26
Jockey-3_DM	161	131331	123	156702	3106	21290	710	130813	114	1561	29
Jockey-3_DM	162	131523	124	158048	3128	21431	718	131868	114	1531	27
Jockey-3_DM	163	136159	124	162338	3156	21998	725	133657	114	1301	25
Jockey-3_DM	164	140121	124	164197	3179	22234	727	134181	114	1325	27
Jockey-3_DM	165	145183	124	166864	3209	22583	737	137201	114	1413	28
Jockey-3_DM	166	147891	124	167878	3219	22727	742	137202	114	1442	32
Jockey-3_DM	167	148290	124	168632	3236	22785	746	138180	114	1460	33
Jockey-3_DM	168	148776	124	170692	3271	23024	751	139033	114	1465	33
Jockey-3_DM	169	152930	124	172050	3293	23151	756	140558	114	1462	33
Jockey-3_DM	170	153269	124	172657	3295	23185	754	141810	114	1456	32
Jockey-3_DM	171	152871	124	173602	3320	23269	758	142498	114	1249	30
Jockey-3_DM	172	156465	124	173782	3323	23289	758	143261	114	1233	28
Jockey-3_DM	173	157471	160	174575	3334	23391	768	143824	114	1205	25
Jockey-3_DM	174	159463	154	176218	3358	23566	774	144679	114	1191	25
Jockey-3_DM	175	159461	154	176656	3362	23621	777	145186	114	1189	25
Jockey-3_DM	176	161119	154	176652	3356	23580	776	145649	114	1123	24
Jockey-3_DM	177	164943	154	178046	3376	23859	787	146878	114	566	13
Jockey-3_DM	178	165162	154	179071	3413	24028	790	147261	151	569	13
Jockey-3_DM	179	165852	154	179629	3439	24080	794	147634	152	643	14
Jockey-3_DM	180	166413	154	180362	3453	24189	799	147738	152	646	13
Jockey-3_DM	181	166352	154	181165	3467	24285	804	148985	152	639	13
Jockey-3_DM	182	166120	155	181654	3488	24303	804	149050	152	624	13
Jockey-3_DM	183	166809	161	182495	3491	24461	811	149515	152	634	13
Jockey-3_DM	184	166075	161	182376	3482	24456	811	150559	152	612	12
Jockey-3_DM	185	169098	161	182329	3481	24435	812	150078	152	634	13
Jockey-3_DM	186	169747	213	183712	3514	24674	816	152579	152	405	10
Jockey-3_DM	187	170413	223	185149	3679	24902	842	154310	152	413	10
Jockey-3_DM	188	170211	223	185817	3686	24983	843	155046	152	405	9
Jockey-3_DM	189	169635	223	186334	3700	25071	850	155881	152	382	8
Jockey-3_DM	190	169605	223	186659	3706	25105	851	155896	152	344	15
Jockey-3_DM	191	169501	226	186781	3717	25085	852	155863	152	345	11
Jockey-3_DM	192	170188	226	187697	3744	25232	867	156946	152	378	11
Jockey-3_DM	193	170704	227	188048	3750	25267	871	154207	152	630	17
Jockey-3_DM	194	171932	227	188629	3773	25341	875	154192	152	649	17
Jockey-3_DM	195	172182	227	189391	3789	25437	888	153264	152	678	17
Jockey-3_DM	196	173118	228	190205	3806	25518	889	154140	152	698	18
Jockey-3_DM	197	173930	230	190921	3809	25610	891	155544	152	700	18
Jockey-3_DM	198	174808	230	191320	3822	25656	899	156204	152	702	18
Jockey-3_DM	199	175543	230	191605	3840	25721	899	157058	152	701	18
Jockey-3_DM	200	179154	230	192507	3852	25887	899	159459	152	701	18
Jockey-3_DM	201	180418	230	193338	3868	26008	905	159855	152	697	18
Jockey-3_DM	202	178751	230	193209	3876	25966	906	158058	152	650	20
Jockey-3_DM	203	178190	230	193852	3904	26077	910	157915	152	645	20
Jockey-3_DM	204	177906	230	193988	3914	26070	910	155812	134	590	19
Jockey-3_DM	205	176673	230	194308	3933	26114	908	156389	134	589	19
Jockey-3_DM	206	177888	231	194421	3943	26112	917	157568	134	581	19
Jockey-3_DM	207	178988	231	194189	3948	26034	918	157605	134	587	19
Jockey-3_DM	208	180804	231	194522	3964	26076	915	159677	134	597	19
Jockey-3_DM	209	180396	231	194328	3961	26044	916	159247	116	648	19
Jockey-3_DM	210	180208	231	194587	3979	26076	923	158302	116	843	19
Jockey-3_DM	211	174701	231	191895	3975	25666	920	153270	116	831	18
Jockey-3_DM	212	174702	232	191868	3969	25631	924	152555	116	829	18
Jockey-3_DM	213	174617	233	191531	3974	25639	928	152243	116	831	18
Jockey-3_DM	214	174520	233	191247	3972	25591	929	150906	116	830	18
Jockey-3_DM	215	143490	228	167011	3733	22490	859	127162	116	1062	14
Jockey-3_DM	216	174462	231	192666	4003	25771	932	150872	95	1212	13
Jockey-3_DM	217	177454	230	192908	4017	25797	931	151098	95	1194	12
Jockey-3_DM	218	177683	230	193842	4034	25927	933	150918	74	970	9
Jockey-3_DM	219	177670	229	193894	4042	25914	931	151247	74	979	9
Jockey-3_DM	220	184074	229	196341	4053	26188	930	153674	74	969	9
Jockey-3_DM	221	183280	240	195690	4044	26135	922	150974	74	986	8
Jockey-3_DM	222	184065	241	195489	4021	26072	919	150278	74	1100	13
Jockey-3_DM	223	183720	241	195580	4011	26105	917	150313	74	1105	13
Jockey-3_DM	224	180689	240	196412	4043	26216	925	151770	74	1108	13
Jockey-3_DM	225	177040	239	196646	4058	26270	927	152463	74	1106	13
Jockey-3_DM	226	178673	239	198005	4071	26384	934	153548	74	1107	13
Jockey-3_DM	227	174663	239	197070	4043	26135	924	153065	74	1098	11
Jockey-3_DM	228	178366	239	198291	4102	26278	928	153725	74	1200	15
Jockey-3_DM	229	179019	239	198728	4130	26359	933	154646	74	1247	17
Jockey-3_DM	230	179898	239	199488	4138	26500	938	157216	74	1248	17
Jockey-3_DM	231	180503	239	199515	4134	26485	940	157520	74	1250	17
Jockey-3_DM	232	180461	239	198776	4118	26388	930	159958	74	1245	17
Jockey-3_DM	233	177707	239	197941	4089	26130	920	162915	74	1223	17
Jockey-3_DM	234	179920	241	198764	4134	26217	926	164803	74	1189	18
Jockey-3_DM	235	180662	241	199024	4137	26213	924	165478	74	998	17
Jockey-3_DM	236	178153	238	198537	4134	26160	923	164481	74	1008	18
Jockey-3_DM	237	174152	238	197481	4102	25991	916	163416	74	1064	18
Jockey-3_DM	238	173444	238	197296	4095	26004	924	163576	115	1424	21
Jockey-3_DM	239	175528	255	197991	4123	26110	931	163520	115	1440	21
Jockey-3_DM	240	174731	254	198441	4129	26138	934	163317	116	1151	18
Jockey-3_DM	241	175003	254	199162	4161	26247	943	164644	116	980	16
Jockey-3_DM	242	174535	254	198746	4175	26146	945	162537	116	949	17
Jockey-3_DM	243	170201	253	198307	4167	25989	941	157105	98	953	17
Jockey-3_DM	244	170586	252	199129	4197	26087	945	158017	98	927	17
Jockey-3_DM	245	170538	252	199324	4211	26057	948	155753	80	917	17
Jockey-3_DM	246	169152	247	198122	4196	25866	942	155853	80	889	18
Jockey-3_DM	247	163927	257	197527	4194	25803	937	154296	92	1426	25
Jockey-3_DM	248	164476	258	198029	4199	25894	940	154154	92	1483	25
Jockey-3_DM	249	164565	258	197772	4205	25882	938	152652	92	1496	25
Jockey-3_DM	250	167044	258	197944	4211	25930	940	151938	92	1534	26
Jockey-3_DM	251	167452	258	196806	4201	25770	936	150708	92	1531	26
Jockey-3_DM	252	166758	258	196312	4186	25630	936	147853	92	1526	26
Jockey-3_DM	253	166661	258	196950	4206	25717	940	148388	92	1431	22
Jockey-3_DM	254	164422	258	197176	4206	25713	937	148502	92	1461	20
Jockey-3_DM	255	164333	258	197821	4209	25808	938	148956	92	1503	20
Jockey-3_DM	256	163901	258	197367	4199	25791	936	148761	92	1507	20
Jockey-3_DM	257	163019	258	198033	4205	25833	935	148260	92	1509	20
Jockey-3_DM	258	161181	258	197944	4214	25832	936	149459	92	1522	22
Jockey-3_DM	259	157287	258	197495	4209	25779	936	149674	92	1510	21
Jockey-3_DM	260	152610	258	196322	4204	25584	932	145500	92	1550	23
Jockey-3_DM	261	152328	263	196813	4215	25661	937	144883	92	1541	22
Jockey-3_DM	262	152304	263	197894	4239	25780	938	143718	92	1482	21
Jockey-3_DM	263	153802	264	197145	4238	25689	930	144082	92	1160	19
Jockey-3_DM	264	154370	264	198215	4267	25796	931	145218	92	1144	19
Jockey-3_DM	265	150907	264	197753	4265	25740	931	144804	92	1142	20
Jockey-3_DM	266	149362	260	196514	4239	25573	930	143508	92	1228	21
Jockey-3_DM	267	150297	260	197039	4252	25657	931	143938	92	1276	24
Jockey-3_DM	268	151087	260	197912	4270	25762	937	144207	92	1373	26
Jockey-3_DM	269	149021	257	196898	4252	25639	932	143075	92	1424	28
Jockey-3_DM	270	150469	257	197733	4276	25760	938	143665	92	1425	28
Jockey-3_DM	271	144156	254	196275	4247	25603	935	142328	92	1505	30
Jockey-3_DM	272	148012	254	196732	4256	25675	935	142264	92	900	18
Jockey-3_DM	273	150769	254	197500	4275	25774	935	141528	92	839	18
Jockey-3_DM	274	152717	266	196761	4262	25693	928	141849	92	827	18
Jockey-3_DM	275	152676	266	195652	4229	25532	925	140284	92	791	17
Jockey-3_DM	276	155217	266	196458	4249	25693	933	140686	92	816	19
Jockey-3_DM	277	153382	249	195533	4238	25583	936	140010	92	817	19
Jockey-3_DM	278	157284	239	195343	4249	25578	934	137203	92	850	19
Jockey-3_DM	279	157317	239	194682	4255	25495	938	136599	92	785	19
Jockey-3_DM	280	155428	239	190243	4178	24612	904	134006	92	757	19
Jockey-3_DM	281	155401	239	190014	4172	24634	905	134205	92	750	19
Jockey-3_DM	282	149957	239	186548	4119	24130	891	131050	92	725	19
Jockey-3_DM	283	149911	239	186426	4108	24050	882	130103	92	738	17
Jockey-3_DM	284	149842	239	185848	4061	23957	864	129789	92	819	20
Jockey-3_DM	285	151826	238	186160	4065	24030	867	128277	219	905	20
Jockey-3_DM	286	158652	238	188435	4108	24307	867	129559	223	925	21
Jockey-3_DM	287	158678	238	188533	4109	24313	867	127280	224	928	21
Jockey-3_DM	288	150393	238	188384	4103	24249	867	126309	223	1018	24
Jockey-3_DM	289	150343	238	189270	4154	24411	872	125541	223	1021	24
Jockey-3_DM	290	147760	238	189425	4148	24325	869	125229	253	1025	24
Jockey-3_DM	291	148542	252	190050	4163	24427	874	125887	254	926	23
Jockey-3_DM	292	147971	278	189065	4145	24203	869	126101	254	892	21
Jockey-3_DM	293	147545	280	189465	4169	24247	868	125226	282	799	20
Jockey-3_DM	294	147543	280	189807	4169	24294	865	125421	282	787	20
Jockey-3_DM	295	147834	281	190310	4178	24395	873	127099	282	793	20
Jockey-3_DM	296	146808	280	189929	4184	24314	863	126626	282	776	17
Jockey-3_DM	297	146777	280	189695	4183	24292	860	126630	282	894	20
Jockey-3_DM	298	146757	280	189568	4189	24243	858	126743	282	928	20
Jockey-3_DM	299	146717	280	188883	4187	24149	856	125847	282	969	20
Jockey-3_DM	300	146352	282	187562	4146	23941	845	125912	282	1024	20
Jockey-3_DM	301	147182	279	189364	4184	24286	858	126822	282	1034	19
Jockey-3_DM	302	146423	271	188324	4159	24141	854	124417	282	1034	20
Jockey-3_DM	303	146808	229	188480	4206	24104	867	122664	282	1021	22
Jockey-3_DM	304	146749	229	187744	4205	24036	873	123294	282	1161	26
Jockey-3_DM	305	143686	230	188527	4205	24164	881	123098	282	1179	26
Jockey-3_DM	306	147058	230	188287	4201	24133	875	120768	282	1186	26
Jockey-3_DM	307	148265	230	187886	4190	24078	875	120953	282	1200	26
Jockey-3_DM	308	148006	230	187401	4189	23980	868	121434	282	1173	26
Jockey-3_DM	309	147991	230	187358	4191	23986	867	121511	282	1094	24
Jockey-3_DM	310	147509	230	186815	4193	23900	860	121302	282	968	22
Jockey-3_DM	311	156345	230	185953	4170	23837	859	121626	282	973	23
Jockey-3_DM	312	156328	230	184985	4153	23674	853	120687	282	982	24
Jockey-3_DM	313	155798	229	185604	4163	23792	859	119460	282	1048	26
Jockey-3_DM	314	155789	229	185329	4163	23715	858	119355	282	1090	28
Jockey-3_DM	315	154323	229	185427	4163	23729	868	117196	282	1246	30
Jockey-3_DM	316	153390	253	185172	4172	23723	863	116136	282	1265	31
Jockey-3_DM	317	151517	257	184581	4164	23632	867	114396	282	1276	32
Jockey-3_DM	318	151931	257	185182	4184	23721	862	114809	282	1263	31
Jockey-3_DM	319	151518	257	185518	4180	23716	871	115597	282	1226	29
Jockey-3_DM	320	153342	257	185467	4194	23702	875	116323	282	1213	29
Jockey-3_DM	321	152856	247	184051	4159	23449	856	114281	282	1197	31
Jockey-3_DM	322	153804	245	183891	4172	23469	854	114018	339	1195	31
Jockey-3_DM	323	150185	251	184237	4252	23559	883	114857	340	1186	33
Jockey-3_DM	324	148784	228	183975	4268	23524	889	112129	340	1357	35
Jockey-3_DM	325	148747	228	184629	4351	23638	912	112032	394	1294	35
Jockey-3_DM	326	149674	449	183365	4187	23497	911	110426	366	1274	35
Jockey-3_DM	327	145567	453	182193	4207	23333	913	108759	366	1288	34
Jockey-3_DM	328	145160	453	180461	4144	23120	901	107315	366	1261	29
Jockey-3_DM	329	145264	751	180801	4211	23129	928	106588	366	1167	31
Jockey-3_DM	330	145427	744	180528	4194	23073	927	106703	366	1162	31
Jockey-3_DM	331	147573	744	180785	4200	23103	926	107266	366	1173	31
Jockey-3_DM	332	149892	744	182228	4244	23218	930	107033	368	1172	31
Jockey-3_DM	333	150095	770	182264	4233	23180	934	107179	393	1218	33
Jockey-3_DM	334	150934	770	182402	4250	23160	935	107222	393	1232	32
Jockey-3_DM	335	151751	752	185234	4760	23531	1049	106996	448	1260	34
Jockey-3_DM	336	148914	752	184891	4760	23429	1047	105238	448	1282	34
Jockey-3_DM	337	151131	751	185580	4786	23517	1056	106642	448	1277	33
Jockey-3_DM	338	151348	741	185039	4798	23449	1056	106897	448	1094	27
Jockey-3_DM	339	149966	797	183812	4790	23238	1050	105643	448	1018	26
Jockey-3_DM	340	149960	797	184101	4805	23277	1055	106240	448	888	24
Jockey-3_DM	341	150036	798	184808	4825	23356	1056	105387	448	887	24
Jockey-3_DM	342	150044	798	184791	4820	23333	1053	103483	448	869	22
Jockey-3_DM	343	150892	797	185712	4832	23451	1059	106202	448	870	23
Jockey-3_DM	344	150932	825	185306	4750	23392	1029	105068	448	870	24
Jockey-3_DM	345	148805	816	184746	4699	23249	1016	104958	448	857	24
Jockey-3_DM	346	148366	593	184394	4382	23173	920	104748	416	862	27
Jockey-3_DM	347	146766	589	184819	4372	23213	907	105882	368	692	24
Jockey-3_DM	348	145997	293	183053	4274	22933	886	105438	368	795	26
Jockey-3_DM	349	151337	293	182967	4269	22935	878	103648	368	811	29
Jockey-3_DM	350	154518	303	183380	4289	23037	882	104174	387	856	29
Jockey-3_DM	351	150603	306	183842	4303	23047	881	103107	388	870	29
Jockey-3_DM	352	151141	306	183202	4300	22962	880	102125	388	858	29
Jockey-3_DM	353	153582	306	182527	4284	22889	881	102589	388	848	29
Jockey-3_DM	354	153847	308	182329	4298	22811	879	102296	388	834	27
Jockey-3_DM	355	156185	308	183423	4329	22943	885	101300	386	838	27
Jockey-3_DM	356	160836	308	182986	4303	22907	888	100614	388	822	27
Jockey-3_DM	357	161294	308	182478	4300	22855	881	101083	388	809	27
Jockey-3_DM	358	159464	319	180851	4256	22692	878	99251	388	949	36
Jockey-3_DM	359	157825	326	181365	4277	22782	884	99564	388	949	35
Jockey-3_DM	360	157832	327	181682	4303	22825	886	99271	388	930	35
Jockey-3_DM	361	158706	327	181962	4325	22850	887	99388	388	1060	35
Jockey-3_DM	362	159797	380	181460	4343	22825	888	98245	388	1157	37
Jockey-3_DM	363	158008	421	181350	4330	22796	889	97372	388	1157	38
Jockey-3_DM	364	157710	422	179279	4278	22488	883	96188	388	1173	37
Jockey-3_DM	365	158584	422	179859	4302	22568	887	96220	388	1170	36
Jockey-3_DM	366	158951	422	180246	4315	22608	891	96016	388	1160	35
Jockey-3_DM	367	160379	422	180232	4312	22618	891	95644	388	1183	38
Jockey-3_DM	368	160635	421	180546	4329	22651	898	95548	388	1207	37
Jockey-3_DM	369	160477	420	179488	4311	22492	894	93181	388	1242	37
Jockey-3_DM	370	159551	420	178643	4277	22368	885	92584	388	1248	38
