Transposon pos CidM_15m_IP CidM_15m_IN CidM_5m_IP CidM_5m_IN CidM_5m_IP2 CidM_5m_IN2
Jockey-3_DSim	107	1743	79	508	49	188	26
Jockey-3_DSim	108	1932	95	564	66	203	31
Jockey-3_DSim	109	2978	128	735	72	248	33
Jockey-3_DSim	110	3063	129	735	73	255	33
Jockey-3_DSim	111	3014	129	690	71	241	29
Jockey-3_DSim	112	3047	144	769	82	251	32
Jockey-3_DSim	113	3055	145	777	79	255	34
Jockey-3_DSim	114	3214	193	936	102	277	43
Jockey-3_DSim	115	3194	192	925	101	282	44
Jockey-3_DSim	116	2950	183	850	94	252	39
Jockey-3_DSim	117	2811	170	796	90	233	38
Jockey-3_DSim	118	2624	182	762	92	220	39
Jockey-3_DSim	119	2462	180	745	91	219	39
Jockey-3_DSim	120	2563	196	727	97	219	39
Jockey-3_DSim	121	2776	207	821	108	242	40
Jockey-3_DSim	122	3878	242	1345	148	418	57
Jockey-3_DSim	123	3773	234	1330	150	469	53
Jockey-3_DSim	124	3848	237	1353	158	469	54
Jockey-3_DSim	125	3802	237	1342	155	468	54
Jockey-3_DSim	126	3793	239	1335	155	466	54
Jockey-3_DSim	127	3917	246	1384	168	481	54
Jockey-3_DSim	128	4204	255	1488	182	500	59
Jockey-3_DSim	129	4269	257	1510	185	508	59
Jockey-3_DSim	130	4470	266	1572	194	524	63
Jockey-3_DSim	131	4438	264	1573	191	520	63
Jockey-3_DSim	132	4408	260	1568	188	516	62
Jockey-3_DSim	133	4277	245	1525	172	509	57
Jockey-3_DSim	134	3646	232	1672	182	561	75
Jockey-3_DSim	135	3593	233	1683	184	598	77
Jockey-3_DSim	136	3965	249	1829	200	615	85
Jockey-3_DSim	137	4073	244	1789	195	620	83
Jockey-3_DSim	138	4115	250	1797	199	616	82
Jockey-3_DSim	139	4014	206	1662	180	599	75
Jockey-3_DSim	140	4016	206	1664	180	590	74
Jockey-3_DSim	141	4008	192	1646	175	585	71
Jockey-3_DSim	142	3998	189	1646	175	582	71
Jockey-3_DSim	143	3962	176	1656	172	584	69
Jockey-3_DSim	144	3964	175	1658	171	587	69
Jockey-3_DSim	145	3773	153	1639	166	587	72
Jockey-3_DSim	146	3556	143	1554	158	561	71
Jockey-3_DSim	147	2443	109	1025	120	392	53
Jockey-3_DSim	148	2392	115	1019	121	350	55
Jockey-3_DSim	149	2371	117	1043	123	385	64
Jockey-3_DSim	150	2484	126	1067	126	402	69
Jockey-3_DSim	151	2535	129	1099	129	405	69
Jockey-3_DSim	152	2337	120	1052	117	407	69
Jockey-3_DSim	153	1958	108	945	103	387	65
Jockey-3_DSim	154	1921	112	966	104	379	65
Jockey-3_DSim	155	2314	157	1305	133	413	72
Jockey-3_DSim	156	2337	159	1339	133	451	73
Jockey-3_DSim	157	2339	159	1339	133	452	73
Jockey-3_DSim	158	2354	159	1376	137	450	74
Jockey-3_DSim	159	2656	177	1327	134	382	61
Jockey-3_DSim	160	2645	176	1306	132	345	59
Jockey-3_DSim	161	2557	169	1220	122	355	51
Jockey-3_DSim	162	2774	163	1278	122	381	47
Jockey-3_DSim	163	2867	160	1315	121	405	47
Jockey-3_DSim	164	2952	162	1433	125	405	52
Jockey-3_DSim	165	3166	167	1540	134	433	52
Jockey-3_DSim	166	3242	170	1592	134	462	52
Jockey-3_DSim	167	3373	178	1672	141	540	55
Jockey-3_DSim	168	3415	195	1711	147	574	65
Jockey-3_DSim	169	3708	211	1826	161	599	78
Jockey-3_DSim	170	4106	237	1966	177	609	82
Jockey-3_DSim	171	4310	253	2039	177	638	83
Jockey-3_DSim	172	4813	270	2249	192	690	108
Jockey-3_DSim	173	5001	282	2331	202	704	108
Jockey-3_DSim	174	5000	282	2313	197	671	100
Jockey-3_DSim	175	4949	274	2318	196	659	95
Jockey-3_DSim	176	4912	272	2293	194	653	95
Jockey-3_DSim	177	4987	275	2324	204	645	97
Jockey-3_DSim	178	5115	280	2365	211	655	100
Jockey-3_DSim	179	5179	279	2365	227	674	107
Jockey-3_DSim	180	4676	250	1945	199	621	102
Jockey-3_DSim	181	4642	251	1908	200	587	102
Jockey-3_DSim	182	4642	251	1908	200	586	102
Jockey-3_DSim	183	4587	251	1866	197	583	102
Jockey-3_DSim	184	3965	217	1660	185	572	95
Jockey-3_DSim	185	3971	219	1666	188	567	95
Jockey-3_DSim	186	3712	214	1616	183	540	95
Jockey-3_DSim	187	3301	207	1502	175	493	94
Jockey-3_DSim	188	3158	203	1446	172	464	93
Jockey-3_DSim	189	3041	201	1311	165	448	88
Jockey-3_DSim	190	2960	204	1243	163	444	90
Jockey-3_DSim	191	2987	210	1242	170	436	92
Jockey-3_DSim	192	2910	210	1191	172	366	91
Jockey-3_DSim	193	2884	200	1150	170	335	82
Jockey-3_DSim	194	2607	194	1042	161	308	70
Jockey-3_DSim	195	2229	171	922	141	313	64
Jockey-3_DSim	196	2070	164	871	141	306	63
Jockey-3_DSim	197	1871	176	858	150	267	47
Jockey-3_DSim	198	1633	156	759	139	248	49
Jockey-3_DSim	199	1591	153	732	134	241	47
Jockey-3_DSim	200	1531	152	703	132	238	47
Jockey-3_DSim	201	1510	149	692	132	239	48
Jockey-3_DSim	202	1427	148	660	122	235	46
Jockey-3_DSim	203	1301	143	618	115	221	43
Jockey-3_DSim	204	2183	176	963	120	270	58
Jockey-3_DSim	205	2110	152	969	112	280	52
Jockey-3_DSim	206	2188	152	1010	114	358	51
Jockey-3_DSim	207	2200	152	1011	114	362	51
Jockey-3_DSim	208	2192	152	1001	112	358	50
Jockey-3_DSim	209	2313	153	1040	113	369	51
Jockey-3_DSim	210	2460	160	1081	114	368	55
Jockey-3_DSim	211	3061	175	1235	124	381	58
Jockey-3_DSim	212	3068	175	1241	124	387	58
Jockey-3_DSim	213	3161	186	1279	128	409	59
Jockey-3_DSim	214	3238	200	1304	135	415	62
Jockey-3_DSim	215	3121	192	1274	131	393	61
Jockey-3_DSim	216	3036	185	1225	123	370	59
Jockey-3_DSim	217	3011	176	1213	118	363	57
Jockey-3_DSim	218	3018	168	1219	115	363	57
Jockey-3_DSim	219	2970	156	1199	110	357	56
Jockey-3_DSim	220	3090	161	1225	113	334	59
Jockey-3_DSim	221	3036	152	1193	110	318	57
Jockey-3_DSim	222	3178	136	1165	93	320	55
Jockey-3_DSim	223	3352	143	1228	101	343	52
Jockey-3_DSim	224	3699	166	1358	129	445	53
Jockey-3_DSim	225	3753	169	1385	135	491	53
Jockey-3_DSim	226	3911	187	1446	144	508	54
Jockey-3_DSim	227	3994	187	1462	146	510	54
Jockey-3_DSim	228	3993	187	1462	147	509	53
Jockey-3_DSim	229	3013	152	1070	125	437	31
Jockey-3_DSim	230	2916	147	1031	123	422	32
Jockey-3_DSim	231	2853	144	989	122	347	33
Jockey-3_DSim	232	2841	144	988	122	343	33
Jockey-3_DSim	233	2838	143	989	123	345	33
Jockey-3_DSim	234	2684	140	942	120	333	34
Jockey-3_DSim	235	2518	138	898	117	337	32
Jockey-3_DSim	236	2024	127	816	110	393	29
Jockey-3_DSim	237	2495	192	1100	145	470	37
Jockey-3_DSim	238	2459	189	1098	151	453	37
Jockey-3_DSim	239	2401	179	1133	155	473	37
Jockey-3_DSim	240	2395	183	1129	155	486	37
Jockey-3_DSim	241	2418	184	1156	158	528	38
Jockey-3_DSim	242	2621	217	1338	167	591	44
Jockey-3_DSim	243	2639	217	1344	166	600	44
Jockey-3_DSim	244	2637	217	1349	167	604	44
Jockey-3_DSim	245	2485	210	1302	163	614	40
Jockey-3_DSim	246	2586	210	1336	165	611	43
Jockey-3_DSim	247	2163	202	1193	157	599	39
Jockey-3_DSim	248	2135	210	1189	154	626	44
Jockey-3_DSim	249	1843	189	1083	127	559	43
Jockey-3_DSim	250	1822	186	1066	122	529	43
Jockey-3_DSim	251	2218	201	1194	142	575	47
Jockey-3_DSim	252	2214	202	1205	140	599	50
Jockey-3_DSim	253	2222	203	1204	139	604	50
Jockey-3_DSim	254	2258	201	1205	134	607	50
Jockey-3_DSim	255	2263	201	1198	132	599	49
Jockey-3_DSim	256	2263	202	1202	133	594	47
Jockey-3_DSim	257	2304	203	1210	135	598	47
Jockey-3_DSim	258	2780	214	1300	148	599	51
Jockey-3_DSim	259	2807	214	1310	148	605	49
Jockey-3_DSim	260	3923	244	1799	167	630	79
Jockey-3_DSim	261	3870	245	1770	169	567	80
Jockey-3_DSim	262	3878	212	1776	166	568	89
Jockey-3_DSim	263	4406	240	2067	186	669	139
Jockey-3_DSim	264	4363	232	2004	173	668	134
Jockey-3_DSim	265	4364	230	1999	171	659	133
Jockey-3_DSim	266	4384	229	2009	171	640	133
Jockey-3_DSim	267	4175	198	1817	158	577	127
Jockey-3_DSim	268	4305	217	1838	171	563	130
Jockey-3_DSim	269	4341	224	1844	171	572	133
Jockey-3_DSim	270	4433	224	1868	174	581	134
Jockey-3_DSim	271	4594	246	1918	181	622	133
Jockey-3_DSim	272	4585	241	1894	178	617	130
Jockey-3_DSim	273	4568	240	1894	182	567	126
Jockey-3_DSim	274	4506	236	1868	181	534	127
Jockey-3_DSim	275	4559	240	1918	187	524	129
Jockey-3_DSim	276	4004	207	1732	158	466	123
Jockey-3_DSim	277	4104	210	1907	178	468	155
Jockey-3_DSim	278	4220	217	1983	187	479	163
Jockey-3_DSim	279	4326	232	2110	208	523	175
Jockey-3_DSim	280	4326	233	2120	208	552	175
Jockey-3_DSim	281	4307	233	2114	206	559	175
Jockey-3_DSim	282	4347	250	2154	217	560	178
Jockey-3_DSim	283	3945	240	2092	205	577	174
Jockey-3_DSim	284	3923	239	2089	205	574	174
Jockey-3_DSim	285	2878	210	1625	187	572	145
Jockey-3_DSim	286	2869	211	1628	185	609	145
Jockey-3_DSim	287	2574	185	1476	165	547	130
Jockey-3_DSim	288	2882	171	1852	162	548	116
Jockey-3_DSim	289	2880	172	1850	162	546	116
Jockey-3_DSim	290	3395	198	2021	173	553	120
Jockey-3_DSim	291	3536	212	2024	178	551	120
Jockey-3_DSim	292	3514	209	2015	177	551	120
Jockey-3_DSim	293	3427	198	1996	168	553	120
Jockey-3_DSim	294	3604	214	2028	181	567	119
Jockey-3_DSim	295	3770	229	2094	184	560	120
Jockey-3_DSim	296	3808	229	2109	204	537	125
Jockey-3_DSim	297	3915	234	2125	206	551	125
Jockey-3_DSim	298	4002	221	2103	197	560	123
Jockey-3_DSim	299	4006	221	2102	197	562	122
Jockey-3_DSim	300	4013	223	2075	198	562	122
Jockey-3_DSim	301	4046	225	2083	202	561	123
Jockey-3_DSim	302	4223	236	1972	191	562	90
Jockey-3_DSim	303	4383	236	1960	190	613	83
Jockey-3_DSim	304	4216	218	1827	169	568	72
Jockey-3_DSim	305	4209	217	1818	169	539	72
Jockey-3_DSim	306	4359	220	1856	172	550	76
Jockey-3_DSim	307	4427	210	1843	168	557	75
Jockey-3_DSim	308	4362	205	1812	166	548	75
Jockey-3_DSim	309	4977	241	1958	196	593	115
Jockey-3_DSim	310	4890	238	1921	195	565	114
Jockey-3_DSim	311	4880	234	1888	194	524	114
Jockey-3_DSim	312	4761	231	1767	184	536	112
Jockey-3_DSim	313	3948	215	1099	159	435	75
Jockey-3_DSim	314	3944	216	1094	159	409	75
Jockey-3_DSim	315	3502	196	968	152	432	72
Jockey-3_DSim	316	3380	182	963	150	453	72
Jockey-3_DSim	317	3574	215	1113	185	488	87
Jockey-3_DSim	318	3464	206	1084	180	482	84
Jockey-3_DSim	319	3248	183	1041	166	451	84
Jockey-3_DSim	320	2986	167	943	160	437	82
Jockey-3_DSim	321	2690	147	857	131	419	75
Jockey-3_DSim	322	2581	143	850	134	409	77
Jockey-3_DSim	323	2360	142	803	131	398	77
Jockey-3_DSim	324	2358	142	802	131	395	77
Jockey-3_DSim	325	2281	136	777	123	401	75
Jockey-3_DSim	326	2292	135	806	125	467	75
Jockey-3_DSim	327	1929	118	706	116	433	72
Jockey-3_DSim	328	1684	113	657	111	374	73
Jockey-3_DSim	329	1701	114	660	111	380	73
Jockey-3_DSim	330	1783	126	681	115	386	76
Jockey-3_DSim	331	1649	122	660	114	370	73
Jockey-3_DSim	332	1513	113	626	106	362	71
Jockey-3_DSim	333	1486	113	620	106	350	71
Jockey-3_DSim	334	888	82	487	83	304	31
Jockey-3_DSim	335	910	89	498	88	315	33
Jockey-3_DSim	336	942	94	500	92	341	35
Jockey-3_DSim	337	889	92	485	91	317	35
Jockey-3_DSim	338	828	87	465	91	314	38
Jockey-3_DSim	339	824	84	464	91	312	38
Jockey-3_DSim	340	755	78	417	88	277	37
Jockey-3_DSim	341	710	80	396	89	237	38
Jockey-3_DSim	342	1298	109	631	109	318	53
Jockey-3_DSim	343	1354	110	659	111	368	52
Jockey-3_DSim	344	1356	113	663	111	378	50
Jockey-3_DSim	345	1377	114	670	111	377	51
Jockey-3_DSim	346	1436	113	675	112	385	51
Jockey-3_DSim	347	1417	113	662	107	375	49
Jockey-3_DSim	348	1418	113	663	107	370	49
Jockey-3_DSim	349	1417	113	666	107	369	49
Jockey-3_DSim	350	1400	113	656	107	355	49
Jockey-3_DSim	351	1362	112	617	101	284	48
Jockey-3_DSim	352	1394	113	628	103	285	50
Jockey-3_DSim	353	1362	111	613	100	275	48
Jockey-3_DSim	354	1359	114	614	100	273	48
Jockey-3_DSim	355	1282	104	598	98	279	45
Jockey-3_DSim	356	1258	105	580	96	274	44
Jockey-3_DSim	357	1553	116	623	98	296	45
Jockey-3_DSim	358	1717	128	657	103	304	46
Jockey-3_DSim	359	1770	126	643	98	305	47
Jockey-3_DSim	360	1754	120	639	98	292	45
Jockey-3_DSim	361	1706	115	645	92	273	44
Jockey-3_DSim	362	1711	115	654	92	270	44
Jockey-3_DSim	363	1853	128	829	102	353	50
Jockey-3_DSim	364	1956	136	852	103	377	51
Jockey-3_DSim	365	1973	137	860	102	391	51
Jockey-3_DSim	366	2347	174	942	117	386	49
Jockey-3_DSim	367	1726	124	660	68	323	22
Jockey-3_DSim	368	1748	126	676	74	287	26
Jockey-3_DSim	369	1746	126	676	74	278	26
Jockey-3_DSim	370	1741	126	689	77	281	25
Jockey-3_DSim	371	1791	126	760	85	314	28
Jockey-3_DSim	372	1872	131	807	88	328	28
Jockey-3_DSim	373	1932	138	841	91	399	29
Jockey-3_DSim	374	2128	162	907	107	462	35
Jockey-3_DSim	375	2141	163	916	108	464	35
Jockey-3_DSim	376	2140	163	920	108	467	36
Jockey-3_DSim	377	2140	167	925	104	486	35
Jockey-3_DSim	378	2183	170	940	109	493	35
Jockey-3_DSim	379	2272	190	1009	125	531	39
Jockey-3_DSim	380	2273	192	1027	125	529	40
Jockey-3_DSim	381	2271	191	1022	125	529	40
Jockey-3_DSim	382	2079	185	1055	134	535	43
Jockey-3_DSim	383	1940	175	1045	130	545	42
Jockey-3_DSim	384	2330	196	1172	139	558	51
Jockey-3_DSim	385	2431	223	1193	138	565	53
Jockey-3_DSim	386	2424	222	1172	137	557	51
Jockey-3_DSim	387	2625	233	1223	151	587	52
Jockey-3_DSim	388	2654	228	1085	153	515	46
Jockey-3_DSim	389	2587	221	1070	153	497	46
Jockey-3_DSim	390	2626	221	1085	156	502	49
Jockey-3_DSim	391	2297	182	981	135	504	47
Jockey-3_DSim	392	2203	176	928	132	470	47
Jockey-3_DSim	393	2277	188	921	137	468	57
Jockey-3_DSim	394	2293	188	923	138	468	57
Jockey-3_DSim	395	2280	187	903	135	467	57
Jockey-3_DSim	396	2278	190	884	134	431	57
Jockey-3_DSim	397	2199	185	838	131	419	57
Jockey-3_DSim	398	2133	178	804	128	353	56
Jockey-3_DSim	399	2017	158	757	115	315	50
Jockey-3_DSim	400	2468	170	850	123	333	53
Jockey-3_DSim	401	2678	180	911	128	337	52
Jockey-3_DSim	402	2677	182	932	130	335	52
Jockey-3_DSim	403	2632	179	930	126	331	51
Jockey-3_DSim	404	2580	160	898	116	302	47
Jockey-3_DSim	405	2691	164	935	125	313	48
Jockey-3_DSim	406	2961	187	1035	140	384	51
Jockey-3_DSim	407	3804	195	1220	134	409	50
Jockey-3_DSim	408	3809	200	1220	136	400	53
Jockey-3_DSim	409	3425	183	1128	125	400	44
Jockey-3_DSim	410	3657	169	1243	123	415	42
Jockey-3_DSim	411	3659	169	1246	123	427	42
Jockey-3_DSim	412	3508	161	1248	116	528	43
Jockey-3_DSim	413	4690	232	2301	189	670	126
Jockey-3_DSim	414	4787	239	2428	197	702	129
Jockey-3_DSim	415	4829	245	2544	212	738	143
Jockey-3_DSim	416	4702	240	2506	209	729	142
Jockey-3_DSim	417	4685	237	2503	210	726	142
Jockey-3_DSim	418	4604	231	2497	202	728	129
Jockey-3_DSim	419	4648	234	2511	203	750	129
Jockey-3_DSim	420	4643	234	2510	203	749	130
Jockey-3_DSim	421	4519	228	2434	195	740	127
Jockey-3_DSim	422	4518	228	2431	195	738	128
Jockey-3_DSim	423	4518	228	2429	195	733	128
Jockey-3_DSim	424	4439	224	2405	192	710	130
Jockey-3_DSim	425	4038	218	2331	192	700	130
Jockey-3_DSim	426	3862	213	2285	189	704	131
Jockey-3_DSim	427	3928	211	2294	190	692	131
Jockey-3_DSim	428	3938	211	2286	191	704	131
Jockey-3_DSim	429	3931	210	2249	187	702	131
Jockey-3_DSim	430	3817	201	2192	178	681	130
Jockey-3_DSim	431	3513	170	2071	158	603	123
Jockey-3_DSim	432	2594	157	1819	154	551	120
Jockey-3_DSim	433	2599	158	1823	155	550	121
Jockey-3_DSim	434	2517	152	1794	154	536	121
Jockey-3_DSim	435	2245	143	1677	160	523	129
Jockey-3_DSim	436	2241	143	1676	160	513	129
Jockey-3_DSim	437	2248	140	1649	161	412	128
Jockey-3_DSim	438	924	60	579	75	262	44
Jockey-3_DSim	439	1163	61	630	85	265	56
Jockey-3_DSim	440	1060	53	495	67	215	39
Jockey-3_DSim	441	1058	53	494	67	211	39
Jockey-3_DSim	442	1042	51	489	66	211	39
Jockey-3_DSim	443	1104	55	595	71	242	42
Jockey-3_DSim	444	1086	54	612	73	233	43
Jockey-3_DSim	445	1179	59	713	77	310	43
Jockey-3_DSim	446	1179	60	715	77	315	43
Jockey-3_DSim	447	1225	68	738	80	328	45
Jockey-3_DSim	448	1398	82	866	92	376	48
Jockey-3_DSim	449	1454	84	893	93	378	46
Jockey-3_DSim	450	1421	79	875	87	374	43
Jockey-3_DSim	451	1396	75	861	86	369	42
Jockey-3_DSim	452	1303	73	834	86	368	41
Jockey-3_DSim	453	1272	71	824	84	352	41
Jockey-3_DSim	454	1242	71	828	82	344	42
Jockey-3_DSim	455	1263	72	852	88	359	41
Jockey-3_DSim	456	1267	72	850	88	363	41
Jockey-3_DSim	457	1318	76	867	91	373	43
Jockey-3_DSim	458	1321	75	867	89	381	42
Jockey-3_DSim	459	1338	76	876	90	376	41
Jockey-3_DSim	460	1310	78	872	84	390	34
Jockey-3_DSim	461	1309	81	891	86	390	33
Jockey-3_DSim	462	1282	82	875	82	369	33
Jockey-3_DSim	463	1270	90	864	87	381	30
Jockey-3_DSim	464	1189	108	837	88	462	20
Jockey-3_DSim	465	1211	109	839	89	470	20
Jockey-3_DSim	466	1313	115	894	93	514	21
Jockey-3_DSim	467	1386	118	933	97	587	22
Jockey-3_DSim	468	1286	106	809	86	550	19
Jockey-3_DSim	469	1248	102	776	82	536	18
Jockey-3_DSim	470	1177	102	684	79	468	18
Jockey-3_DSim	471	1209	102	688	80	467	18
Jockey-3_DSim	472	1332	109	717	83	475	17
Jockey-3_DSim	473	1747	145	912	101	568	36
Jockey-3_DSim	474	1752	144	917	106	618	36
Jockey-3_DSim	475	1739	142	924	105	631	36
Jockey-3_DSim	476	1748	141	925	106	631	36
Jockey-3_DSim	477	1756	138	923	107	633	37
Jockey-3_DSim	478	1791	139	940	109	645	39
Jockey-3_DSim	479	1803	135	944	110	654	38
Jockey-3_DSim	480	1825	136	938	108	638	38
Jockey-3_DSim	481	1942	144	961	112	642	44
Jockey-3_DSim	482	2099	155	1041	116	647	50
Jockey-3_DSim	483	2102	155	1037	116	641	50
Jockey-3_DSim	484	2237	161	1174	124	646	57
Jockey-3_DSim	485	2203	150	1229	125	598	58
Jockey-3_DSim	486	2201	149	1289	121	585	63
Jockey-3_DSim	487	2183	148	1285	119	588	63
Jockey-3_DSim	488	2160	140	1272	114	571	63
Jockey-3_DSim	489	2076	128	1209	99	536	57
Jockey-3_DSim	490	2067	128	1226	98	524	58
Jockey-3_DSim	491	2074	132	1230	102	486	64
Jockey-3_DSim	492	2202	150	1378	110	440	67
Jockey-3_DSim	493	2225	158	1446	114	481	67
Jockey-3_DSim	494	2270	159	1495	114	532	67
Jockey-3_DSim	495	2297	160	1578	116	538	67
Jockey-3_DSim	496	2273	159	1575	115	540	67
Jockey-3_DSim	497	2222	150	1588	117	542	66
Jockey-3_DSim	498	1667	101	1280	87	405	44
Jockey-3_DSim	499	1650	103	1279	84	358	46
Jockey-3_DSim	500	1634	105	1267	82	340	46
Jockey-3_DSim	501	1617	106	1273	81	335	49
Jockey-3_DSim	502	1601	107	1261	77	329	48
Jockey-3_DSim	503	1614	108	1268	79	331	51
Jockey-3_DSim	504	1620	119	1277	80	325	53
Jockey-3_DSim	505	1555	118	1247	75	326	53
Jockey-3_DSim	506	1450	110	1229	72	320	47
Jockey-3_DSim	507	1227	96	1121	65	308	40
Jockey-3_DSim	508	1206	96	1112	65	300	40
Jockey-3_DSim	509	1034	89	944	56	284	33
Jockey-3_DSim	510	1104	95	924	54	314	32
Jockey-3_DSim	511	1143	97	884	55	354	28
Jockey-3_DSim	512	1143	97	880	55	355	28
Jockey-3_DSim	513	1167	106	885	61	352	30
Jockey-3_DSim	514	1205	108	899	63	366	30
Jockey-3_DSim	515	1507	115	964	67	402	32
Jockey-3_DSim	516	1535	112	922	61	421	25
Jockey-3_DSim	517	1372	93	741	48	398	21
Jockey-3_DSim	518	1440	94	717	47	376	22
Jockey-3_DSim	519	1647	130	808	68	390	32
Jockey-3_DSim	520	1659	132	756	77	401	35
Jockey-3_DSim	521	1647	131	754	77	403	35
Jockey-3_DSim	522	1549	126	710	70	398	36
Jockey-3_DSim	523	1567	129	712	75	399	36
Jockey-3_DSim	524	1590	129	723	77	408	35
